Analysis group,Analysis number,Analysis name,Subgroup,Subgroup number,Applicability,Study,Study year,GIV Mean,GIV SE,Experimental mean,Experimental SD,Experimental cases,Experimental N,Control mean,Control SD,Control cases,Control N,O-E,Variance,Weight,Mean,CI start,CI end,Footnotes
9,1,Pain,Pain at 1 month - no multi-modal treatment,1,SUBGROUP_AND_OVERALL,Gibson 1985,1985,,,21.0,22.5,,39,27.0,20.0,,33,,,5.972798,-6.0,-15.819788,3.819788,SMT vs detuned fiathermy; med1an (range) presented in the study and converted ; daytime pain at 4 weeks
9,1,Pain,Pain at 1 month - no multi-modal treatment,1,SUBGROUP_AND_OVERALL,Krekoukias 2017,2017,,,12.0,11.0,,25,58.8,9.2,,25,,,6.463914,-46.8,-52.421237,-41.178763,SMT vs Sham SMT; NRPS 0-10; converted to 0-100 scale; data extracted from table 2 ; data measured at 5-weeks follow-up
9,1,Pain,Pain at 1 month - no multi-modal treatment,1,SUBGROUP_AND_OVERALL,Licciardone 2003,2003,,,37.7,26.2,,42,30.7,21.9,,23,,,5.664375,7.0,-4.953598,18.953598,Osteopathic SMT vs. sham SMT; VAS 0-10 converted to 0-10; data based upon figures presented in Fig. 3 (mean+ SE); SE converted to SD; data measured at 1-month follow-up
9,1,Pain,Pain at 1 month - no multi-modal treatment,1,SUBGROUP_AND_OVERALL,Licciardone 2013,2013,,,34.97,23.8,,230,38.8,21.89,,225,,,6.580397,-3.83,-8.030197,0.370197,Osteopathic MT vs Sham MT; unpublished data used.
9,1,Pain,Pain at 1 month - no multi-modal treatment,1,SUBGROUP_AND_OVERALL,Senna 2011,2011,,,29.5,5.934494,,26,33.2,7.260385,,37,,,6.640115,-3.7,-6.967459,-0.432541,SMT ('non-maintained') vs Sham SMT ('control group'); 1 month follow up; SE converted into SD
9,1,Pain,Pain at 1 month - no multi-modal treatment,1,SUBGROUP_AND_OVERALL,Tavares 2017,2017,,,10.0,8.012574,,20,16.5,18.268668,,20,,,6.11611,-6.5,-15.242687,2.242687,SMT vs Sham SMT; PNS 0-10 converted to 0-100; data extracted from table 2 ; data measured at 5 weeks-follow-up
9,1,Pain,Pain at 1 month - no multi-modal treatment,1,SUBGROUP_AND_OVERALL,Thomas 2020,2020,,,31.5,14.622248,,49,26.6,10.522179,,26,,,6.451461,4.9,-0.855019,10.655019,Manipulation vs Sham SMT; NPRS 0-10 converted to 0-100; data based upon figures presented in Fig 2 using WebPlot Digitizer; data measured at 4-weeks follow-up
9,1,Pain,Pain at 1 month - no multi-modal treatment,1,SUBGROUP_AND_OVERALL,Thomas 2020,2020,,,27.8,15.265707,,52,26.6,10.522179,,26,,,6.447758,1.2,-4.594302,6.994302,Mobilisation vs Sham SMT; NPRS 0-10 converted to 0-100; data based upon figures presented in Fig 2 using WebPlot Digitizer; data measured at 4-weeks follow-up
9,1,Pain,Pain at 1 month - no multi-modal treatment,1,SUBGROUP_AND_OVERALL,Waagen 1986,1986,,,23.0,15.0,,9,31.0,15.0,,10,,,5.42569,-8.0,-21.50812,5.50812,Chiropractic/HVLA SMT vs. sham SMT; VAS (0-10); SD's presented here are approximated from similar populations; data measured at 2-weeks?
9,1,Pain,Pain at 1 month - multi-modal treatment,2,SUBGROUP_AND_OVERALL,Walker 2013,2013,,,38.0,21.0,,92,42.0,21.0,,91,,,100.0,-4.0,-10.085249,2.085249,Chiropractic care vs detuned ultrasound and activator; NRS 0-10 converted to 0-100; data extracted from table 4; data measured at 2-weeks follow-up
9,2,Functional status,Functional status at 1 month - no multi-modal treatment,1,SUBGROUP_AND_OVERALL,Balthazard 2012,2012,,,20.0,15.0,,21,26.0,15.0,,18,,,6.815987,-0.391837,-1.028038,0.244365,SMT with active excercise vs detuned US with active exercise; 1st Follow up is after discharge (4-8 weeks); ODI
9,2,Functional status,Functional status at 1 month - no multi-modal treatment,1,SUBGROUP_AND_OVERALL,Bialosky 2014,2014,,,12.5,9.0,,14,11.5,9.0,,27,,,6.758052,0.108961,-0.537013,0.754934,SMT vs. standard placebo SMT; ODI; data based upon figures presented in Fig.4; change scores presented and SD's used from baseline; data measured at 2-weeks follow-up.&nbsp;
9,2,Functional status,Functional status at 1 month - no multi-modal treatment,1,SUBGROUP_AND_OVERALL,Bialosky 2014,2014,,,12.5,9.0,,14,15.0,13.0,,28,,,6.774294,-0.207006,-0.850238,0.436226,SMT vs. standard placebo SMT; ODI; data based upon figures presented in Fig.4; change scores presented and SD's used from baseline; data measured at 2-weeks follow-up.
9,2,Functional status,Functional status at 1 month - no multi-modal treatment,1,SUBGROUP_AND_OVERALL,Bond 2020,2020,,,13.14,8.0,,15,12.24,8.0,,15,,,6.345657,0.109459,-0.606835,0.825754,SMT vs Sham SMT; ODI 0-100; Change score presented and SD based upon Didehar 2020; data measured at 3 weeks follow-up
9,2,Functional status,Functional status at 1 month - no multi-modal treatment,1,SUBGROUP_AND_OVERALL,Didehdar 2020,2020,,,14.0,7.71,,10,30.15,11.29,,13,,,5.019036,-1.569928,-2.533263,-0.606593,SMT vs Sham SMT; ODI 0-100; data extracted from table 2; data measured at 5-weeks follow-up&nbsp;
9,2,Functional status,Functional status at 1 month - no multi-modal treatment,1,SUBGROUP_AND_OVERALL,Dougherty 2014b,2014,,,31.3,13.320777,,69,32.2,13.324086,,67,,,8.515432,-0.067177,-0.403442,0.269088,SMT vs Sham SMT; ODI (0-100); data extracted from table 2 (mean and CI); data measured at 5-weeks follow-up
9,2,Functional status,Functional status at 1 month - no multi-modal treatment,1,SUBGROUP_AND_OVERALL,Gevers-Montoro 2024,2024,,,4.6,4.3,,48,5.6,5.3,,48,,,8.180689,-0.205554,-0.606731,0.195622,SMT vs Placebo SMT; ODI; data extracted from table 4; average pain measured at 4 weeks
9,2,Functional status,Functional status at 1 month - no multi-modal treatment,1,SUBGROUP_AND_OVERALL,Krekoukias 2017,2017,,,2.44,1.76,,25,10.04,2.05,,25,,,4.972378,-3.915513,-4.888467,-2.942559,SMT vs Sham SMT; Roland Morris disability questionnaire; data extracted from table 2; data measured at 5-weeks follow-up
9,2,Functional status,Functional status at 1 month - no multi-modal treatment,1,SUBGROUP_AND_OVERALL,Licciardone 2003,2003,,,5.7,4.1,,42,7.7,4.8,,23,,,7.53692,-0.45352,-0.968256,0.061216,Osteopathic SMT vs Sham; unpublished data; Roland Morris Disability Questionnaire; data measured at 1 month follow-up
9,2,Functional status,Functional status at 1 month - no multi-modal treatment,1,SUBGROUP_AND_OVERALL,Licciardone 2013,2013,,,5.64,5.16,,230,6.02,5.13,,225,,,9.134441,-0.073733,-0.257576,0.11011,Osteopathic MT vs Sham MT; unpublished data used; RMDQ
9,2,Functional status,Functional status at 1 month - no multi-modal treatment,1,SUBGROUP_AND_OVERALL,Senna 2011,2011,,,24.1,9.3,,26,32.5,12.5,,37,,,7.513314,-0.734272,-1.253026,-0.215518,SMT ('non-maintained') vs Sham SMT ('control group'); 1 month follow up; Oswestry score; SE converted into SD
9,2,Functional status,Functional status at 1 month - no multi-modal treatment,1,SUBGROUP_AND_OVERALL,Tavares 2017,2017,,,3.1,3.98492,,20,4.5,3.846035,,20,,,6.882227,-0.350397,-0.975445,0.274652,SMT vs &nbsp;Sham SMT; ODI 0-100; data extracted from table 2 ; data measured at 5 weeks-follow-up
9,2,Functional status,Functional status at 1 month - no multi-modal treatment,1,SUBGROUP_AND_OVERALL,Thomas 2020,2020,,,12.19,7.183862,,52,10.95,4.951614,,26,,,7.786805,0.187889,-0.28385,0.659629,Mobilisation vs Sham SMT; RMDQ 0-24; data based upon figures presented in Fig. 2 using WebPlot Digitizer;data measured at 4-weeks follow-up
9,2,Functional status,Functional status at 1 month - no multi-modal treatment,1,SUBGROUP_AND_OVERALL,Thomas 2020,2020,,,11.14,7.015198,,49,10.95,4.951614,,26,,,7.764768,0.029455,-0.446117,0.505027,Manipulation vs Sham SMT; RMDQ 0-24; data based upon figures presented in Fig. 2 using WebPlot Digitizer; data measured at 4-weeks follow-up
9,2,Functional status,Functional status at 1 month - multi-modal treatment,2,SUBGROUP_AND_OVERALL,Walker 2013,2013,,,14.0,6.7,,91,16.3,7.1,,92,,,100.0,-0.331758,-0.623562,-0.039954,Chiropractic care vs detuned ultrasound and activator; Functional rating Index 0-100; used data extracted from table 4; data measured at 2-weeks follow-up
10,1,Pain,Pain at 1 month - no multi-modal treatment,1,SUBGROUP_AND_OVERALL,Ali 2019,2019,,,11.4,15.6,,14,16.3,15.0,,14,,,4.141749,-4.9,-16.236369,6.436369,Maitland Mobilisation vs Mulligan Mobilisation; NRPS 0-10 converted to 0-100; data extracted from table &nbsp;2; &nbsp;data from 4 weeks
10,1,Pain,Pain at 1 month - no multi-modal treatment,1,SUBGROUP_AND_OVERALL,Blanco-Giménez 2024,2024,,,34.3,22.7,,16,38.0,24.8,,15,,,3.481092,-3.7,-20.469813,13.069813,SMT + exercise vs kinesiotaping + exercise; VAS (0-10); data extracted from tabel 2; data from 3 weeks
10,1,Pain,Pain at 1 month - no multi-modal treatment,1,SUBGROUP_AND_OVERALL,Brønfort 1996,1996,,,34.0,19.0,,62,36.0,22.0,,43,,,4.493003,-2.0,-10.09975,6.09975,"HVLA-SMT + strength exercises (provided by chiropractors) vs. NSAID + strength exercises; NRS, average pain over 1 week"
10,1,Pain,Pain at 1 month - no multi-modal treatment,1,SUBGROUP_AND_OVERALL,Cecchi 2010,2010,,,20.0,20.0,,35,16.7,13.3,,68,,,4.565075,3.3,-4.041339,10.641339,"SMT (provided by PT's) vs back school; First follow up is at discharge (4-6 weeks); RMPRS 0-6, pain intensity"
10,1,Pain,Pain at 1 month - no multi-modal treatment,1,SUBGROUP_AND_OVERALL,Cecchi 2010,2010,,,20.0,20.0,,35,15.0,13.3,,68,,,4.565075,5.0,-2.341339,12.341339,"SMT (provided by PT's) vs individualized physiotherapy; First follow up is at discharge (4-6 weeks); RMPRS 0-6, pain intensity"
10,1,Pain,Pain at 1 month - no multi-modal treatment,1,SUBGROUP_AND_OVERALL,Fatima 2021,2021,,,23.3,11.3,,15,20.0,11.0,,15,,,4.504645,3.3,-4.680528,11.280528,HVLA SMT vs muscle energy technique; NPRS 0-10 converted to 0-100; data extracted from table 2; data measured presumably at 2-weeks follow up
10,1,Pain,Pain at 1 month - no multi-modal treatment,1,SUBGROUP_AND_OVERALL,Gibson 1985,1985,,,21.0,22.5,,39,28.0,24.0,,32,,,4.191241,-7.0,-17.909232,3.909232,SMT vs. diathermy; median (range) presented in text - and converted; daytime pain
10,1,Pain,Pain at 1 month - no multi-modal treatment,1,SUBGROUP_AND_OVERALL,Griswold 2019,2019,,,27.0,19.0,,30,23.0,19.0,,30,,,4.336075,4.0,-5.61515,13.61515,Non-thrust manipulation vs dry needling; NPRS 0-10 converted to 0-100; data extracted from table 2; data measured at 3-weeks follow up
10,1,Pain,Pain at 1 month - no multi-modal treatment,1,SUBGROUP_AND_OVERALL,Haas 2014,2014,,,30.2,19.0,,99,34.5,18.4,,95,,,4.734986,-4.3,-9.562879,0.962879,SMT vs light massage; Follow-up 6 weeks
10,1,Pain,Pain at 1 month - no multi-modal treatment,1,SUBGROUP_AND_OVERALL,Hemmila 2002,1997,,,30.5,15.0,,22,30.0,15.0,,35,,,4.502856,0.5,-7.498921,8.498921,"SMT (provided by bone setters) vs. exercise; mean data estimated from figure (6 wks) - no SD presented in the publication and est. from other studies; VAS, average pain."
10,1,Pain,Pain at 1 month - no multi-modal treatment,1,SUBGROUP_AND_OVERALL,Hemmila 2002,1997,,,30.5,15.0,,22,27.0,15.0,,34,,,4.498442,3.5,-4.544195,11.544195,"SMT (provided by bone setters) vs. physiotherapy; mean data estimated from figure (6 wks) - no SD presented in the publication and est. from other studies; VAS, average pain."
10,1,Pain,Pain at 1 month - no multi-modal treatment,1,SUBGROUP_AND_OVERALL,Hondras 2009,2009,,,29.49,19.29,,90,33.47,19.49,,16,,,4.255069,-3.98,-14.328117,6.368117,"HVLA-SMT (provided by chiropractors) vs medical care; adjusted scores from linear effects model; IPD data provided by author; VAS, pain intensity."
10,1,Pain,Pain at 1 month - no multi-modal treatment,1,SUBGROUP_AND_OVERALL,Hondras 2009,2009,,,27.63,19.31,,83,33.47,19.49,,16,,,4.247611,-5.84,-16.254353,4.574353,"LVVA-SMT (flexion-distraction provided by chiropractors) vs. medical care; adjusted scores from linear effects model; IPD data provided by author; VAS, pain intensity."
10,1,Pain,Pain at 1 month - no multi-modal treatment,1,SUBGROUP_AND_OVERALL,Hsieh 2002,2002,,,25.8,19.3,,22,27.8,18.2,,49,,,4.344224,-2.0,-11.539885,7.539885,SMT vs. Myofascial therapy
10,1,Pain,Pain at 1 month - no multi-modal treatment,1,SUBGROUP_AND_OVERALL,Hsieh 2002,2002,,,25.8,19.3,,45,21.3,12.8,,42,,,4.609984,4.5,-2.339827,11.339827,"SMT (provided by chiropractors) vs. back school; VAS, average pain during 1 week."
10,1,Pain,Pain at 1 month - no multi-modal treatment,1,SUBGROUP_AND_OVERALL,Krekoukias 2017,2017,,,12.0,11.0,,25,49.6,8.9,,25,,,4.71445,-37.6,-43.146525,-32.053475,"SMT (provided by manual therapists) vs. conventional physiotherapy (stretching, TENS, massage); NRS, pain intensity."
10,1,Pain,Pain at 1 month - no multi-modal treatment,1,SUBGROUP_AND_OVERALL,Mohseni-Bandpei 2006,2006,,,23.4,19.0,,21,37.9,19.0,,56,,,4.345409,-14.5,-24.028914,-4.971086,SMT + exercise vs. Ultrasound + exercise
10,1,Pain,Pain at 1 month - no multi-modal treatment,1,SUBGROUP_AND_OVERALL,Nejati 2019,2019,,,6.4,6.847928,,18,36.4,35.749667,,16,,,3.356198,-30.0,-47.800385,-12.199615,Manipulation vs exercise therapy; VAS 0-10 converted to 0-100; mean and p values presented from table 2; data measured at 6-weeks follow up
10,1,Pain,Pain at 1 month - no multi-modal treatment,1,SUBGROUP_AND_OVERALL,Samir 2016,2016,,,33.3,14.4,,15,71.0,10.6,,15,,,4.396547,-37.7,-46.748724,-28.651276,Maitland mobilisation vs Mulligan mobilisation. Follow up 4 weeks. VAS 0-10 converted to 0-100.
10,1,Pain,Pain at 1 month - no multi-modal treatment,1,SUBGROUP_AND_OVERALL,Sarker 2017,2016,,,20.3,6.2,,35,39.7,7.1,,35,,,4.858873,-19.4,-22.52279,-16.27721,"HVLA SMT vs. core stability exercises; NRS, pain intensity."
10,1,Pain,Pain at 1 month - no multi-modal treatment,1,SUBGROUP_AND_OVERALL,Sturion 2020,2020,,,16.0,18.0,,10,10.0,13.0,,10,,,3.850472,6.0,-7.761683,19.761683,HLVA SMT vs muscle energy technique; NPRS 0-10 converted to 0-100; data extracted form table 1; data maeasured at 15-days follow up
10,1,Pain,Pain at 1 month - no multi-modal treatment,1,SUBGROUP_AND_OVERALL,Zaidi 2020,2020,,,40.0,12.0,,30,43.0,13.4,,30,,,4.644366,-3.0,-9.436724,3.436724,Maitland mobilisation vs muscle energy technique; VAS 0-10 converted to 0-100; data extracted form table 2 and 3; data measured at 4-weeks follow up
10,1,Pain,Pain at 1 month - no multi-modal treatment,1,SUBGROUP_AND_OVERALL,Özcan 2022,2022,,,23.0,9.8,,20,28.8,19.0,,20,,,4.36256,-5.8,-15.169366,3.569366,Chiropractic manipulation vs Mulligan mobilisation; Follow up at 4 weeks. NPRS 0-10 converted to a 0-100 scale
10,1,Pain,Pain at 1 month - multi-modal treatment,2,SUBGROUP_AND_OVERALL,Bronfort 2011,2011,,,39.0,18.0,,50,37.0,18.0,,95,,,7.919286,2.0,-4.163931,8.163931,"SMT (provided by chiropractors) vs supervised exercise therapy; NRS, average pain over 1 week."
10,1,Pain,Pain at 1 month - multi-modal treatment,2,SUBGROUP_AND_OVERALL,Bronfort 2011,2011,,,39.0,18.0,,50,36.0,20.0,,96,,,7.654852,3.0,-3.395212,9.395212,"SMT (provided by chiropractors) vs home exercise and advice; NRS, average pain over 1 week."
10,1,Pain,Pain at 1 month - multi-modal treatment,2,SUBGROUP_AND_OVERALL,De Oliveira 2020a,2020,,,17.0,17.0,,20,18.0,44.0,,22,,,1.514602,-1.0,-20.838283,18.838283,Osteopathic manipulation vs active control group (exercise); VAS 0-100; data extracted from table; data measured at 5-weeks follow up
10,1,Pain,Pain at 1 month - multi-modal treatment,2,SUBGROUP_AND_OVERALL,Dougherty 2014a,2014,,,34.9,31.2,,60,26.6,33.5,,61,,,3.718239,8.3,-3.232442,19.832442,"SMT (provided by chiropractors) vs active exercise therapy + positive on clinical prediticion rule; 1st follow-up 5 weeks; VAS, pain intensity."
10,1,Pain,Pain at 1 month - multi-modal treatment,2,SUBGROUP_AND_OVERALL,Dougherty 2014a,2014,,,37.5,28.9,,32,36.5,33.8,,28,,,2.197003,1.0,-15.031228,17.031228,"SMT (provided by chiropractors) vs active exercise therapy + negative on clinical prediticion rule; 1st follow-up 5 weeks; VAS, pain intensity."
10,1,Pain,Pain at 1 month - multi-modal treatment,2,SUBGROUP_AND_OVERALL,Gudavalli 2006,2006,,,17.4,22.3,,123,23.4,20.7,,112,,,8.725169,-6.0,-11.497974,-0.502026,"SMT (flexion-distraction provided by chiropractors) vs. exercise; change scores presented - used SD from baseline; VAS, pain intensity."
10,1,Pain,Pain at 1 month - multi-modal treatment,2,SUBGROUP_AND_OVERALL,Hurwitz 2002,2006,,,31.0,18.0,,169,35.0,20.0,,168,,,10.636942,-4.0,-8.063376,0.063376,"SMT (chiropractic care provided by chiropractors) +physical modalities (DCPm) vs. medical care + physical therapy (MDpt); data from 6 weeks; NRS, average pain; data estimated from graphs; SD used from baseline."
10,1,Pain,Pain at 1 month - multi-modal treatment,2,SUBGROUP_AND_OVERALL,Hurwitz 2002,2006,,,34.0,19.0,,169,36.0,19.0,,169,,,10.653889,-2.0,-6.051103,2.051103,"SMT (chiropractic care provided by chiropractors) only vs. medical care only; data from 6 weeks; NRS, average pain; data estimated from graphs; SD used from baseline."
10,1,Pain,Pain at 1 month - multi-modal treatment,2,SUBGROUP_AND_OVERALL,Kamali 2019,2019,,,22.8,19.27,,15,17.67,14.38,,15,,,3.429869,5.13,-7.037755,17.297755,Manual therapy vs stabilizing exercise; VAS 0-100; data extracted from table 2; data measured at 2-weeks &nbsp;follow up for manual therapy and 4-weeks for stabilizing exercise
10,1,Pain,Pain at 1 month - multi-modal treatment,2,SUBGROUP_AND_OVERALL,Rasmussen-Barr 2003,2003,,,24.0,26.7,,19,20.0,17.8,,22,,,2.711857,4.0,-10.122944,18.122944,"SMT (provided by manual therapists) vs. stabilizing training; VAS, pain intensity."
10,1,Pain,Pain at 1 month - multi-modal treatment,2,SUBGROUP_AND_OVERALL,Schulz 2019,2019,,,39.0,19.220493,,81,45.1,19.197475,,79,,,8.167263,-6.1,-12.053238,-0.146762,SMT + home exercise program vs Supervised exercise and home exercise program; NPRS 0-10 converted to 0-100; data extracted from table 3; data at 4 weeks
10,1,Pain,Pain at 1 month - multi-modal treatment,2,SUBGROUP_AND_OVERALL,Skillgate 2007,2007,,,36.0,14.4,,92,44.0,13.4,,80,,,10.507789,-8.0,-12.156978,-3.843022,SMT (naprapathy provided by naprapaths) vs. standard medical care; IPD data provided by author; Modified von Korff - pain subscale only.
10,1,Pain,Pain at 1 month - multi-modal treatment,2,SUBGROUP_AND_OVERALL,UK BEAM Trial 2004,2004,,,48.99,22.16,,316,48.93,21.49,,228,,,11.127608,0.06,-3.648183,3.768183,"Best care + SMT (provided by chiropractors, osteopaths and PT's) vs. Best care + exercise; Modified von Korff - pain subscale only; IPD data provided by the authors."
10,1,Pain,Pain at 1 month - multi-modal treatment,2,SUBGROUP_AND_OVERALL,Ulger 2017,2017,,,20.8,12.0,,57,21.0,16.0,,56,,,9.077478,-0.2,-5.421656,5.021656,"SMT (provided by PT's) vs spinal stabilization exercise; VAS, pain intensity."
